id_plano_acao;id_executor;cnpj_executor;nome_executor;objeto_executor;valor_custeio;valor_capital;ano_plano_acao;modalidade_plano_acao;situacao_plano_acao;cnpj_beneficiario_plano_acao;nome_beneficiario_plano_acao;uf_beneficiario_plano_acao;codigo_emenda_e_parlamentar;valor_da_emenda;classificacao_orcamentaria_plano_de_trabalho
11597;20221;18715599000105;MINAS GERAIS SECRETARIA DE ESTADO DA EDUCACAO;Transferência Especial para Obras de ampliação e revitalização da Escola Estadual José Pereira Cançado em Caeté/MG.;0;300000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202138100001-Antonio Anastasia;2700000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
11781;10718;5487631000109;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA -SEJUSP;Compra de equipamentos para a reestruturação do canil da Penitenciária de Ipaba I e Canis da 12ª RISP;0;300000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139040009-Alê Silva;2000000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação: Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente.   Resposta Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando: PMMG Número SIAFI: 9314583 Dotação orçamentária: 06.181.034.4.048.0001 e 06.181.034.4.058.0001 Ação: 4058 Fonte: 97 Rubrica:  449051 – R$405.000,00 449052 – R$1.295.000,00  SEJUSP Número SIAFI: 9299436 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$ 300.000,00  "
11781;10719;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Transferência Especial para aparelhamento da PMMG, com aquisições de equipamentos e melhoria da estrutura física da PMMG.;0;1700000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139040009-Alê Silva;2000000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação: Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente.   Resposta Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando: PMMG Número SIAFI: 9314583 Dotação orçamentária: 06.181.034.4.048.0001 e 06.181.034.4.058.0001 Ação: 4058 Fonte: 97 Rubrica:  449051 – R$405.000,00 449052 – R$1.295.000,00  SEJUSP Número SIAFI: 9299436 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$ 300.000,00  "
11890;20237;5465167000141;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Transferência Especial para custeio de Projeto de solução territorial para mais de 90 mil famílias da etnia Maxakali, dissidentes da Aldeia Verde localizada no município de Ladainha - MG;0;500000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139160020-Áurea Carolina;500000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
11930;20271;5487631000109;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA -SEJUSP;Transferência Especial para aquisição de munição para treinamentos;0;100000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139240001-Cabo Junio Amaral;2470000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
11930;20272;18715532000170;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Transferência Especial para aquisição de uma viatura e Estruturação da PC.;0;100000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139240001-Cabo Junio Amaral;2470000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
11930;20273;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Transferência Especial para Estruturação de Unidades da PMMG.;0;1970000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139240001-Cabo Junio Amaral;2470000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
11930;20275;5465167000141;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Transferência Especial para Ações de Assistência Social para o Município de Ibirité / MG, e aquisição de kits esportivos;0;100000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139240001-Cabo Junio Amaral;2470000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
11930;20274;18715599000105;MINAS GERAIS SECRETARIA DE ESTADO DA EDUCACAO;Transferência Especial para custeio de reformas de escolas estaduais de Minas Gerais.;0;200000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139240001-Cabo Junio Amaral;2470000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
12157;20283;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Transferência Especial para aquisição de veículo e armamento para a PMMG de de Dom Viçoso/MG.;0;120000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202139600001-Dr. Frederico;120000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente.   Resposta de Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando: PCMG Número SIAFI: 9292804 Dotação orçamentária: 06.181.005.4.025.0001 Fonte: 97 Rubrica:  449052 – R$300.000,00 "
12743;20298;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Transferência Especial para aquisição armamento, equipamentos de TI e equipamentos permanentes para 48º batalhão da PM em Ibirité/MG.;0;250000;2021;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202140570006-Pinheirinho;250000;"Os recursos provenientes das Transferências Especiais recebidos pelo Estado de Minas Gerais no ano de 2021, embora não tenham sido previstos na Lei Orçamentária Anual (LOA) daquele exercício, foram arrecadados e incorporados ao orçamento estadual por meio da abertura de créditos suplementares, conforme previsto no artigo 43 da Lei nº 4.320, de 17 de março de 1964. Esse artigo estabelece que a abertura de créditos suplementares e especiais depende da existência de recursos disponíveis e deve ser precedida de exposição justificativa. No caso específico, a suplementação foi realizada com fundamento no inciso II do artigo 43, que considera como recurso disponível o excesso de arrecadação:  Art. 43. A abertura dos créditos suplementares e especiais depende da existência de recursos disponíveis para ocorrer à despesa e será precedida de exposição justificativa. § 1º Consideram-se recursos para o fim dêste artigo, desde que não comprometidos: I - o superavit financeiro apurado em balanço patrimonial do exercício anterior; II - os provenientes de excesso de arrecadação;  A arrecadação dos recursos foi registrada nas seguintes classificações:   •	1718.99.1.1.99.002 - Receita Corrente – R$ 930.000,00 •	2418.99.1.1.99.001 - Receita de Capital – R$ 27.187.492,00 •	1321.00.1.1.01.000 – Rendimento – R$ 544.504,16  Caso esses recursos não tenham sido integralmente executados dentro do exercício financeiro de 2021, sua utilização nos anos seguintes pode ser assegurada por meio do superávit financeiro, conforme previsto no inciso I do artigo 43 da Lei nº 4.320/1964. O superávit financeiro é apurado no balanço patrimonial do exercício encerrado e pode ser utilizado para suplementação do orçamento nos anos subsequentes, garantindo a continuidade da execução desses recursos.  Por fim, destaca-se que a Lei Orçamentária Anual dispõe sobre a estimativa de receitas e a fixação de despesas para um determinado exercício financeiro. Assim, a forma adequada de assegurar a continuidade dos recursos recebidos em um exercício para sua execução nos anos subsequentes é por meio do reconhecimento do superávit financeiro, uma vez que se trata de receitas distintas daquelas originalmente previstas na LOA do exercício corrente. "
